City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
268,la asuncion,11.0333,-63.8628,302.0,84,6,5.66,VE,1691278047
269,aljezur,37.3191,-8.8033,296.37,41,0,3.24,PT,1691278047
270,altamira,-3.2033,-52.2064,303.62,46,54,1.92,BR,1691278047
271,ondjiva,-17.0667,15.7333,290.17,25,0,3.09,AO,1691278048
272,tasiilaq,65.6145,-37.6368,280.24,85,90,1.49,GL,1691278048
273,hami,42.8,93.45,300.82,23,2,4.47,CN,1691278049
274,fortuna,40.5982,-124.1573,294.78,81,75,6.69,US,1691277957
275,xingyi,24.1877,102.817,290.02,97,100,1.06,CN,1691278050
276,khasan,42.4308,130.6434,291.87,94,100,4.08,RU,1691278050
277,sinnamary,5.3833,-52.95,299.36,87,16,4.44,GF,1691278050
278,aleksin,54.51,37.08,291.61,71,0,3.02,RU,1691278051
279,fowa,8.9167,6.4,296.61,94,85,1.75,NG,1691278051
280,dauphin,51.1494,-100.0502,299.23,41,0,2.57,CA,1691278051
281,felanitx,39.4696,3.1483,297.57,57,0,0.52,ES,1691278052
282,saint-pierre,-21.3393,55.4781,293.97,68,0,9.26,RE,1691277993
283,boa vista,2.8197,-60.6733,301.14,74,40,2.06,BR,1691277996
284,tirat karmel,32.7617,34.9719,301.27,78,0,2.62,IL,1691278052
285,constantine,36.365,6.6147,291.82,72,0,1.03,DZ,1691278053
286,ransang,8.9603,117.5828,300.01,80,40,2.59,PH,1691278053
287,gijon,43.5357,-5.6615,291.47,88,92,1.34,ES,1691278054
288,bandarbeyla,9.4942,50.8122,297.72,80,51,13.1,SO,1691277921
289,cascais,38.6979,-9.4215,298.79,79,0,7.97,PT,1691278054
290,rio grande,-32.035,-52.0986,288.21,85,0,4.71,BR,1691278054
291,kuminskiy,58.6667,66.5667,289.33,96,41,1.71,RU,1691278055
292,takestan,36.0696,49.6959,294.22,48,97,3.74,IR,1691278055
293,atar,20.5169,-13.0499,308.26,13,10,4.05,MR,1691278056
294,salalah,17.0151,54.0924,296.99,97,99,2.73,OM,1691278056
295,hovd,48.0056,91.6419,290.82,45,19,2.89,MN,1691278057
296,aktash,50.3,87.7333,279.58,90,67,0.98,RU,1691278057
297,jalingo,8.8833,11.3667,296.72,94,100,1.08,NG,1691278058
298,lakes entrance,-37.8811,147.981,282.68,69,74,3.1,AU,1691278058
299,rio gallegos,-51.6226,-69.2181,280.18,49,0,20.06,AR,1691278058
300,puqi,29.7167,113.8833,303.05,78,3,1.05,CN,1691278058
301,vila,42.0304,-8.1588,290.21,81,0,2.61,PT,1691278058
302,sao joao da barra,-21.6403,-41.0511,294.2,87,0,4.63,BR,1691278059
303,khonsa,27.0167,95.5667,293.51,98,100,0.78,IN,1691278059
304,srednekolymsk,67.45,153.6833,280.39,82,94,5.38,RU,1691278059
305,kirkuk,35.4681,44.3922,306.48,18,0,3.35,IQ,1691278059
306,qianan,44.9932,124.0581,289.57,94,100,4.67,CN,1691278060
307,baiyin,36.5583,104.2081,297.19,41,100,3.35,CN,1691278060
308,khandyga,62.6667,135.6,292.88,52,100,1.42,RU,1691278060
309,los llanos de aridane,28.6585,-17.9182,294.01,89,20,2.57,ES,1691278060
310,imperia,43.9667,7.7833,291.61,60,0,2.64,IT,1691278061
311,amalfi,6.9102,-75.0776,293.06,84,79,0.52,CO,1691278061
312,lagoa,39.05,-27.9833,295.07,72,92,3.65,PT,1691278061
313,kirzhach,56.15,38.8667,292.0,78,1,1.43,RU,1691278061
314,yeppoon,-23.1333,150.7333,292.03,66,0,6.25,AU,1691278062
315,yumen,40.2833,97.2,296.23,27,0,2.18,CN,1691277861
316,rundu,-17.9333,19.7667,285.25,34,0,3.07,NA,1691278062
317,gilgit,35.9221,74.3087,299.59,60,57,1.0,PK,1691278062
318,khash,28.2211,61.2158,300.28,14,18,0.81,IR,1691278062
319,saint-augustin,51.226,-58.6502,290.49,56,95,2.3,CA,1691278063
320,gizo,-8.103,156.8419,299.53,77,98,8.44,SB,1691278063
321,codrington,-38.2667,141.9667,282.95,79,86,1.23,AU,1691278063
322,beloha,-25.1667,45.05,290.06,64,0,5.29,MG,1691278063
323,nelson bay,-32.7167,152.15,290.37,78,99,7.15,AU,1691278064
324,kita,13.0349,-9.4895,297.31,94,85,1.62,ML,1691278065
325,pandan,14.0453,124.1694,301.41,78,9,4.87,PH,1691278065
326,calabozo,8.9242,-67.4293,299.5,86,85,1.4,VE,1691278066
327,xining,36.6167,101.7667,286.81,93,100,0.73,CN,1691278066
328,kasongo-lunda,-6.4667,16.8167,294.9,28,1,0.45,CD,1691278066
329,buchanan,5.8808,-10.0467,298.19,85,97,4.93,LR,1691278067
330,caravelas,-17.7125,-39.2481,293.91,80,2,2.5,BR,1691278067
331,sobolevo,54.4299,31.8996,293.43,78,0,3.42,RU,1691278067
332,linhares,-19.3911,-40.0722,293.31,78,7,2.09,BR,1691278067
333,roald,62.5833,6.1333,286.99,76,100,4.12,NO,1691278068
334,barranca,-10.75,-77.7667,291.9,78,36,5.19,PE,1691278068
335,yerbogachen,61.2767,108.0108,286.31,86,49,2.41,RU,1691278068
336,huarmey,-10.0681,-78.1522,293.27,77,61,4.85,PE,1691278068
337,eugene,44.0521,-123.0867,304.46,42,75,6.17,US,1691278049
338,selma,36.5708,-119.6121,311.12,26,0,3.09,US,1691278069
339,pundaguitan,6.3711,126.1689,301.35,78,70,6.95,PH,1691278069
340,senanga,-16.1167,23.2667,286.57,44,0,3.43,ZM,1691278069
341,ambilobe,-13.2,49.05,293.83,70,11,2.58,MG,1691278069
342,dalvik,65.9702,-18.5286,284.11,73,84,0.66,IS,1691278070
343,wanning,18.8003,110.3967,301.66,72,100,7.3,CN,1691278070
344,vardo,70.3705,31.1107,283.14,93,100,3.09,NO,1691278070
345,bani,18.2833,-70.3333,303.84,75,10,4.72,DO,1691278070
346,ust-kuyga,70.0167,135.6,278.04,73,100,3.33,RU,1691278071
347,ereymentau,51.6199,73.1033,291.05,88,87,1.96,KZ,1691278071
348,katobu,-4.9408,122.5276,297.41,79,33,2.52,ID,1691278071
349,cap-aux-meules,47.3821,-61.8597,292.18,82,100,8.23,CA,1691278071
350,zavallya,48.2135,30.0156,296.58,51,0,3.62,UA,1691278072
351,flinders,-34.5833,150.8552,288.36,74,91,3.13,AU,1691278072
352,matamoros,25.5333,-103.25,311.21,18,20,5.66,MX,1691278072
353,livingstonia,-10.606,34.1063,288.93,79,62,1.68,MW,1691278073
354,karratha,-20.7377,116.8463,294.56,40,3,5.97,AU,1691278073
355,mata grande,-9.1175,-37.7322,292.23,87,10,4.89,BR,1691278073
356,conde,-7.2597,-34.9075,296.85,88,40,4.12,BR,1691278073
357,kununurra,-15.7667,128.7333,298.14,36,1,5.14,AU,1691278074
358,el carmen,8.5106,-73.4478,298.82,71,61,1.59,CO,1691278074
359,guerrero negro,27.9769,-114.0611,298.62,53,8,7.23,MX,1691278075
360,assiniboia,49.6334,-105.9845,299.05,24,75,4.63,CA,1691278075
361,channel-port aux basques,47.5702,-59.1367,291.43,79,100,9.29,CA,1691278075
362,praia,14.9215,-23.5087,299.45,78,20,5.66,CV,1691278076
363,tanete,-3.9443,119.7848,297.88,82,32,4.52,ID,1691278076
364,porbandar,21.6422,69.6093,299.94,83,100,8.97,IN,1691278076
365,trabzon,40.9167,39.8333,295.2,83,20,2.06,TR,1691278076
366,haines junction,60.7522,-137.5108,297.12,35,22,4.12,CA,1691278076
367,olafsvik,64.8945,-23.7142,285.02,85,98,5.53,IS,1691278077
368,clyde river,70.4692,-68.5914,288.28,55,100,5.14,CA,1691277847
369,antofagasta,-23.65,-70.4,290.75,87,33,2.06,CL,1691277925
370,owensboro,37.7742,-87.1133,303.27,78,100,4.63,US,1691278078
371,komsomolskiy,40.4272,71.7189,300.55,39,69,3.09,UZ,1691278078
372,babstovo,48.1167,132.4833,290.72,70,20,2.9,RU,1691278078
373,grand forks,47.9417,-97.4337,301.0,56,75,3.09,US,1691277797
374,zeya,53.75,127.2667,293.69,45,2,0.31,RU,1691278079
375,concarneau,47.875,-3.9225,288.59,90,5,5.77,FR,1691278079
376,bathsheba,13.2167,-59.5167,301.49,78,20,3.6,BB,1691278079
377,rawah,34.4816,41.9093,305.99,24,0,3.38,IQ,1691278080
378,sokolo,14.7328,-6.1219,307.02,40,97,3.27,ML,1691278080
379,carquefou,47.2982,-1.4902,288.03,80,0,3.6,FR,1691278080
380,chivay,-15.6383,-71.6011,282.0,55,85,1.9,PE,1691278081
381,ust-maya,60.4167,134.5333,294.38,52,94,1.0,RU,1691278081
382,mirnyy,62.5353,113.9611,289.95,67,96,5.81,RU,1691277890
383,marzuq,14.4,46.4667,302.82,29,98,1.68,YE,1691278081
384,puerto colombia,10.9878,-74.9547,303.2,85,55,9.97,CO,1691278082
385,sergeyevka,53.88,67.4158,293.72,67,81,2.56,KZ,1691278082
386,salisbury,51.0693,-1.7957,286.84,84,20,7.2,GB,1691278082
387,coihaique,-45.5752,-72.0662,277.12,70,75,0.0,CL,1691278082
388,sinjai,-5.1241,120.253,297.99,86,53,1.45,ID,1691278083
389,panguipulli,-39.6333,-72.3333,277.02,98,4,0.91,CL,1691278083
390,thunder bay,48.4001,-89.3168,297.14,41,0,3.09,CA,1691277816
391,san juan,-31.5375,-68.5364,291.55,33,0,3.77,AR,1691277818
392,mecca,21.4267,39.8261,306.44,17,98,2.49,SA,1691278084
393,keokuk,40.3973,-91.3849,299.44,73,0,2.06,US,1691278085
394,cabatuan,10.8794,122.486,299.24,84,17,2.78,PH,1691278085
395,harper,4.375,-7.7169,297.89,84,84,5.24,LR,1691278085
396,pevek,69.7008,170.3133,274.79,91,99,6.94,RU,1691278086
397,san jose,37.3394,-121.895,308.65,39,20,8.49,US,1691277850
398,okhotsk,59.3833,143.3,290.9,58,60,1.8,RU,1691278086
399,gravelbourg,49.8834,-106.5512,299.3,23,55,5.93,CA,1691278086
400,tres arroyos,-38.3739,-60.2798,283.04,54,100,5.35,AR,1691278086
401,edd,13.9297,41.6925,306.67,57,73,3.52,ER,1691278087
402,maniitsoq,65.4167,-52.9,280.53,79,11,5.19,GL,1691278087
403,umm lajj,25.0213,37.2685,303.42,57,5,2.75,SA,1691278087
404,cassilandia,-19.1133,-51.7342,296.88,25,7,1.62,BR,1691278088
405,akhtanizovskaya,45.32,37.1,300.41,50,0,7.7,RU,1691278088
406,novyy svit,47.8059,38.0211,298.33,48,0,4.21,UA,1691278088
407,khartoum,15.5518,32.5324,301.3,61,100,0.91,SD,1691278088
408,ust-nera,64.5667,143.2,284.84,89,100,2.05,RU,1691277866
409,kapit,2.0167,112.9333,296.72,100,96,0.46,MY,1691278089
410,changying,52.8733,123.3213,292.02,45,93,1.28,CN,1691278089
411,canon city,38.441,-105.2424,301.59,50,0,9.26,US,1691278083
412,vanimo,-2.6741,141.3028,298.93,84,100,2.11,PG,1691278090
413,murgab,37.4966,61.9714,300.08,36,75,6.17,TM,1691277976
414,kapoeta,4.7717,33.5903,296.81,76,100,1.74,SS,1691278090
415,byron bay,-28.65,153.6167,287.43,79,61,3.35,AU,1691277681
416,avera,33.194,-82.5271,306.79,43,57,1.11,US,1691278091
417,ninotsminda,41.2646,43.5916,285.07,91,4,3.09,GE,1691278091
418,rossland,49.0831,-117.8022,301.99,20,100,1.91,CA,1691278091
419,caucaia,-3.7361,-38.6531,300.39,74,0,4.12,BR,1691278091
420,tautira,-17.7333,-149.15,298.27,75,11,3.01,PF,1691278092
421,camacha,33.0833,-16.3333,293.83,78,40,5.66,PT,1691278092
422,churachandpur,24.3333,93.6667,293.49,99,100,0.87,IN,1691278092
423,pervomayskiy,53.2485,40.2871,294.5,67,0,3.18,RU,1691278092
424,hashtrud,37.4779,47.0508,291.69,48,29,2.1,IR,1691278093
425,fuglebjerg,55.306,11.5477,289.5,79,100,3.07,DK,1691278093
426,anadyr,64.75,177.4833,286.43,76,75,8.94,RU,1691278093
427,fort nelson,58.8053,-122.7002,303.12,35,40,2.06,CA,1691278094
428,peskovka,59.0448,52.3606,289.37,97,33,2.13,RU,1691278094
429,saint anthony,45.0205,-93.218,302.96,54,75,5.66,US,1691278045
430,cochabamba,-17.3895,-66.1568,291.01,34,20,2.06,BO,1691278095
431,celestun,20.8667,-90.4,303.03,74,10,7.31,MX,1691278095
432,noyabrsk,63.1994,75.4507,288.97,58,5,1.77,RU,1691278096
433,samarai,-10.6167,150.6667,297.91,71,100,7.47,PG,1691278096
434,sawakin,19.1059,37.3321,307.13,52,99,6.09,SD,1691278096
435,khuzhir,53.1939,107.3397,286.01,100,100,1.02,RU,1691278097
436,porto murtinho,-21.6989,-57.8825,300.73,25,0,2.09,BR,1691278097
437,pawai,24.2667,80.1667,297.43,96,100,3.61,IN,1691278097
438,marquette,46.5333,-87.6335,297.47,70,95,1.34,US,1691278098
439,kruszwica,52.6756,18.3313,291.54,100,100,6.21,PL,1691278098
440,turukhansk,65.8167,87.9833,287.46,54,2,4.5,RU,1691278098
441,bac lieu,9.285,105.7244,299.13,88,76,3.76,VN,1691278098
442,pitkyaranta,61.5734,31.4792,288.3,85,100,2.2,RU,1691278099
443,smithers,54.7804,-127.1743,303.33,26,40,4.63,CA,1691277838
444,mana,5.6592,-53.7767,299.6,85,35,4.09,GF,1691278099
445,matara,5.9485,80.5353,299.44,84,100,5.32,LK,1691278099
446,bahia de caraquez,-0.6,-80.4167,301.25,80,50,4.88,EC,1691278100
447,mount isa,-20.7333,139.5,292.02,42,0,0.0,AU,1691278100
448,biltine,14.5333,20.9167,298.04,72,95,2.25,TD,1691277972
449,kampot,10.6167,104.1833,301.18,87,79,3.33,KH,1691278100
450,suoyarvi,62.0833,32.35,288.13,88,100,1.94,RU,1691278101
451,hobbs,32.7026,-103.136,313.26,12,0,7.2,US,1691278101
452,fujin,47.26,132.0322,289.28,81,58,5.07,CN,1691278101
453,svetlaya,46.5389,138.3297,287.59,93,100,4.44,RU,1691278102
454,yelizovo,53.1873,158.3805,293.23,68,40,1.0,RU,1691278102
455,ulaanbaatar,47.9077,106.8832,287.22,82,40,1.0,MN,1691278103
456,bogatic,44.8375,19.4806,291.99,89,100,2.64,RS,1691278103
457,dhulian,24.6833,87.9667,300.42,86,100,2.78,IN,1691278104
458,sao marcos,-28.9711,-51.0681,292.12,88,42,1.02,BR,1691278104
459,hope,33.6671,-93.5916,311.18,26,33,2.51,US,1691278105
460,salinopolis,-0.6136,-47.3561,300.0,81,38,5.64,BR,1691278105
461,sibu,2.3,111.8167,297.32,94,20,2.06,MY,1691278105
462,kloulklubed,7.0419,134.2556,302.43,69,100,4.47,PW,1691277857
463,yantzaza,-3.8278,-78.7594,294.09,93,51,0.47,EC,1691278106
464,paita,-5.0892,-81.1144,295.48,75,3,8.36,PE,1691278106
465,shelburne,44.0787,-80.2041,295.79,64,95,1.9,CA,1691277829
466,sambava,-14.2667,50.1667,294.71,86,52,5.01,MG,1691278107
467,champerico,14.3,-91.9167,307.45,67,10,3.49,GT,1691278107
468,goma,-1.6792,29.2228,293.48,58,44,0.3,CD,1691278107
469,tual,-5.6667,132.75,298.81,78,34,9.58,ID,1691278108
470,aykhal,66.0,111.5,285.53,55,40,7.26,RU,1691278108
471,lampang,18.3333,99.5,298.86,100,75,2.06,TH,1691278108
472,siniscola,40.5719,9.6922,294.9,61,0,7.66,IT,1691278109
473,anaconda,46.1285,-112.9423,290.7,81,100,2.0,US,1691278109
474,waingapu,-9.6567,120.2641,297.41,82,6,4.76,ID,1691278109
475,san angelo,31.4638,-100.437,315.4,19,0,3.09,US,1691278109
476,keti bandar,24.1447,67.4497,300.57,82,100,9.24,PK,1691278110
477,kariba,-16.5167,28.8,289.09,61,0,1.41,ZW,1691278110
478,toktogul,41.8708,72.9402,295.32,42,1,0.19,KG,1691278110
479,aranda de duero,41.6704,-3.6892,289.26,49,0,3.17,ES,1691278111
480,mumbwa,-14.9783,27.0619,286.64,67,0,1.94,ZM,1691278112
481,rognan,67.0953,15.3878,284.23,91,91,0.37,NO,1691278112
482,petropavlovsk-kamchatskiy,53.0452,158.6483,292.48,68,40,1.0,RU,1691278113
483,sorland,67.667,12.6934,285.07,67,100,6.75,NO,1691278113
484,vilcun,-38.65,-72.2333,278.56,94,20,1.24,CL,1691278113
485,bubaque,11.2833,-15.8333,300.55,85,99,3.92,GW,1691278114
486,vigrestad,58.5667,5.7,285.97,80,71,6.28,NO,1691278114
487,saurimo,-9.6608,20.3916,289.45,34,1,2.45,AO,1691278115
488,havre,49.5833,0.3333,288.37,77,100,12.86,FR,1691278115
489,isiro,2.7739,27.616,291.9,99,99,1.19,CD,1691278116
490,half moon bay,37.4636,-122.4286,305.88,73,100,10.29,US,1691278116
491,severo-yeniseyskiy,60.3725,93.0408,282.25,98,99,1.18,RU,1691277928
492,eureka,40.8021,-124.1637,294.93,79,36,3.58,US,1691278004
493,tilichiki,60.4667,166.1,285.4,72,79,10.42,RU,1691278117
494,lorengau,-2.0226,147.2712,299.3,82,100,5.0,PG,1691278118
495,chitral,35.8462,71.7858,297.57,50,0,1.9,PK,1691277855
496,kieta,-6.2167,155.6333,299.59,73,95,3.11,PG,1691278118
497,lulea,65.5842,22.1547,286.19,76,62,1.03,SE,1691278119
498,zyryanka,65.75,150.85,282.55,67,100,6.72,RU,1691278119
499,batticaloa,7.7102,81.6924,299.52,82,100,3.98,LK,1691278119
500,kattivakkam,13.2167,80.3167,302.63,83,91,5.1,IN,1691278120
501,kipushi,-11.7667,27.2333,286.97,48,0,2.26,CD,1691278120
502,buala,-8.145,159.5921,298.04,93,100,4.8,SB,1691278121
503,pingliang,35.5392,106.6861,295.9,72,24,2.11,CN,1691278121
504,monywa,22.1167,95.1333,300.33,75,100,5.54,MM,1691278121
505,gamba,-2.65,10.0,295.29,79,82,2.18,GA,1691278122
506,zaranj,30.9667,61.8833,306.23,14,0,9.17,AF,1691278122
507,nantucket,41.2835,-70.0995,297.18,69,0,1.54,US,1691278122
508,leh,34.1667,77.5833,290.6,58,51,1.93,IN,1691278123
509,aksu,41.1231,80.2644,298.73,37,7,1.95,CN,1691278123
510,yuli,9.6989,10.2744,296.56,93,100,2.94,NG,1691278123
511,yangjiang,21.85,111.9667,299.66,85,92,1.62,CN,1691278124
512,coahuayana,18.7333,-103.6833,304.04,64,100,1.97,MX,1691278124
513,ketchikan,55.3422,-131.6461,299.41,47,0,4.12,US,1691278125
514,the pas,53.8251,-101.2541,295.16,60,75,6.69,CA,1691278125
515,nieuw amsterdam,5.8833,-55.0833,301.49,79,79,2.89,SR,1691278125
516,ustrzyki dolne,49.4304,22.5938,291.47,82,36,2.07,PL,1691278126
517,tabas,33.5959,56.9244,308.27,20,0,2.06,IR,1691278126
518,manoel urbano,-8.8389,-69.2597,302.74,45,64,0.71,BR,1691278127
519,leningradskiy,69.3833,178.4167,275.23,95,100,4.91,RU,1691278127
520,bilibino,68.0546,166.4372,278.54,88,100,2.46,RU,1691278127
521,winsford,53.1833,-2.5167,286.67,90,87,2.95,GB,1691278127
522,kyzyl-suu,42.3414,78.0056,290.13,55,6,2.23,KG,1691278127
523,manaus,-3.1019,-60.025,303.43,70,40,1.54,BR,1691278128
524,rypefjord,70.6333,23.6667,284.41,76,20,4.12,NO,1691278128
525,awjilah,29.1081,21.2869,305.15,22,0,2.31,LY,1691278128
526,hay river,60.8156,-115.7999,294.14,46,96,4.12,CA,1691277906
527,lumsden,50.6501,-104.8678,300.68,24,35,5.34,CA,1691278128
528,bom jesus da lapa,-13.255,-43.4181,298.79,21,2,3.2,BR,1691278129
529,rio cuarto,-33.1307,-64.3499,288.02,55,0,4.63,AR,1691278021
530,palmer,42.1584,-72.3287,298.8,59,0,3.6,US,1691277833
531,verkhnyaya inta,65.9811,60.3094,293.27,52,100,4.08,RU,1691278129
532,innisfail,-17.5333,146.0333,291.58,92,84,3.85,AU,1691278130
533,creston,41.0586,-94.3614,302.43,94,0,4.63,US,1691278130
534,tukums,56.9669,23.1553,290.79,96,100,2.56,LV,1691278130
535,kadom,54.5592,42.4675,292.42,77,0,1.12,RU,1691278131
536,cuenca,-2.8833,-78.9833,289.22,67,75,2.57,EC,1691278131
537,mbandaka,0.0487,18.2603,296.42,75,84,1.27,CD,1691278131
